Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/03/31,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/30,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/30,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/30,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/29,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/29,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/29,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/28,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/28,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/28,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/27,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/27,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/27,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/26,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/26,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/26,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/25,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/25,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/25,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/24,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/24,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/24,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/23,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/23,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/23,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/22,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/22,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/22,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
