Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/08/05,GOA,SOUTH GOA,6.49,-,54.44,33.5024002
2018/08/05,GOA,NORTH GOA,4.71,-,39.41,39.55559045
2018/08/04,GOA,SOUTH GOA,6.4,-,53.61,32.5919663
2018/08/04,GOA,NORTH GOA,4.28,-,35.04,32.27876402
2018/08/03,GOA,SOUTH GOA,6.51,-,54.57,32.63801004
2018/08/03,GOA,NORTH GOA,4.42,-,36.23,31.4852158
2018/08/02,GOA,SOUTH GOA,6.73,-,56.41,33.88330429
2018/08/02,GOA,NORTH GOA,4.55,-,37.34,32.46320843
2018/08/01,GOA,SOUTH GOA,6.9,-,57.89,35.32691253
2018/08/01,GOA,NORTH GOA,4.69,-,38.54,33.77746587
2018/09/30,GOA,SOUTH GOA,6.56,-,54.67,37.39975487
2018/09/30,GOA,NORTH GOA,5.41,-,45.48,40.50613161
2018/09/29,GOA,SOUTH GOA,6.62,-,55.31,39.35336988
2018/09/29,GOA,NORTH GOA,5.47,-,46.14,41.86112626
2018/09/28,GOA,SOUTH GOA,6.05,-,50.13,38.21209978
2018/09/28,GOA,NORTH GOA,5.23,-,43.97,41.62340647
2018/09/27,GOA,SOUTH GOA,5.22,-,43.1,37.37736431
2018/09/27,GOA,NORTH GOA,4.74,-,39.86,40.79078488
2018/09/26,GOA,SOUTH GOA,4.27,-,35.39,38.74137226
2018/09/26,GOA,NORTH GOA,4.02,-,33.9,41.41287461
2018/09/25,GOA,SOUTH GOA,2.72,-,22.97,27.64589388
2018/09/25,GOA,NORTH GOA,2.37,-,19.61,28.02882409
2018/09/24,GOA,SOUTH GOA,2.95,-,24.81,28.28479285
2018/09/24,GOA,NORTH GOA,2.48,-,20.44,28.20238257
2018/09/23,GOA,SOUTH GOA,3.17,-,26.61,29.45723007
2018/09/23,GOA,NORTH GOA,2.6,-,21.4,29.53229298
2018/09/22,GOA,SOUTH GOA,3.32,-,27.8,30.67676532
2018/09/22,GOA,NORTH GOA,2.67,-,22,30.71970989
2018/09/21,GOA,SOUTH GOA,3.24,-,27.2,32.77373993
2018/09/21,GOA,NORTH GOA,2.65,-,21.83,32.86254758
2018/09/20,GOA,SOUTH GOA,3,-,25.33,27.61246373
2018/09/20,GOA,NORTH GOA,2.41,-,19.88,28.93096571
2018/09/19,GOA,SOUTH GOA,3.07,-,25.84,25.70836294
2018/09/19,GOA,NORTH GOA,2.44,-,20.1,24.51945447
2018/09/18,GOA,SOUTH GOA,3.26,-,27.35,25.17450704
2018/09/18,GOA,NORTH GOA,2.57,-,21.07,24.32061878
2018/09/17,GOA,SOUTH GOA,3.56,-,29.85,23.95426875
2018/09/17,GOA,NORTH GOA,2.73,-,22.3,21.616329
2018/09/16,GOA,SOUTH GOA,3.9,-,32.75,24.55563375
2018/09/16,GOA,NORTH GOA,2.9,-,23.61,22.3063141
2018/09/15,GOA,SOUTH GOA,4.3,-,36.09,25.24058716
2018/09/15,GOA,NORTH GOA,3.07,-,24.97,23.06894062
2018/09/14,GOA,SOUTH GOA,4.73,-,39.66,26.01940928
2018/09/14,GOA,NORTH GOA,3.28,-,26.7,23.95191598
2018/09/13,GOA,SOUTH GOA,5.18,-,43.42,26.93812607
2018/09/13,GOA,NORTH GOA,3.53,-,28.7,24.93805508
2018/09/12,GOA,SOUTH GOA,5.58,-,46.78,27.89941857
2018/09/12,GOA,NORTH GOA,3.78,-,30.81,25.9856254
2018/09/11,GOA,SOUTH GOA,5.99,-,50.16,28.97101816
2018/09/11,GOA,NORTH GOA,4.04,-,33.04,27.14311055
2018/09/10,GOA,SOUTH GOA,6.13,-,51.28,29.66420459
2018/09/10,GOA,NORTH GOA,4.13,-,33.8,27.71805083
2018/09/09,GOA,SOUTH GOA,6.52,-,54.52,31.04956055
2018/09/09,GOA,NORTH GOA,4.38,-,35.9,29.07444849
2018/09/08,GOA,SOUTH GOA,6.83,-,57.11,32.61772229
2018/09/08,GOA,NORTH GOA,4.58,-,37.61,30.51234822
2018/09/07,GOA,SOUTH GOA,7.01,-,58.52,33.63823024
2018/09/07,GOA,NORTH GOA,4.73,-,38.8,31.34904564
2018/09/06,GOA,SOUTH GOA,7.15,-,59.67,33.91113451
2018/09/06,GOA,NORTH GOA,4.86,-,39.9,31.98490229
2018/09/05,GOA,SOUTH GOA,7.32,-,61.06,35.38881688
2018/09/05,GOA,NORTH GOA,4.97,-,40.85,33.38655523
2018/09/04,GOA,SOUTH GOA,7.43,-,61.96,36.34960654
2018/09/04,GOA,NORTH GOA,5.06,-,41.57,34.54822871
2018/09/03,GOA,SOUTH GOA,7.54,-,63.04,37.49877276
2018/09/03,GOA,NORTH GOA,5.16,-,42.39,35.56989198
2018/09/02,GOA,SOUTH GOA,7.7,-,64.61,39.38327239
2018/09/02,GOA,NORTH GOA,5.27,-,43.46,37.24003179
2018/09/01,GOA,SOUTH GOA,7.7,-,64.59,38.59030625
2018/09/01,GOA,NORTH GOA,5.35,-,44.32,38.46823428
2018/10/31,GOA,SOUTH GOA,3.29,-,27.38,26.08178316
2018/10/31,GOA,NORTH GOA,2.43,-,20.18,25.4218786
2018/10/30,GOA,SOUTH GOA,3.65,-,30.24,26.7767016
2018/10/30,GOA,NORTH GOA,2.62,-,21.69,26.20499526
2018/10/29,GOA,SOUTH GOA,3.98,-,32.98,27.46738544
2018/10/29,GOA,NORTH GOA,2.82,-,23.32,27.03986651
2018/10/28,GOA,SOUTH GOA,4.34,-,36.04,28.23254967
2018/10/28,GOA,NORTH GOA,3.07,-,25.33,27.96914555
2018/10/27,GOA,SOUTH GOA,4.69,-,39.07,29.08310414
2018/10/27,GOA,NORTH GOA,3.32,-,27.46,29.00427851
2018/10/26,GOA,SOUTH GOA,5.02,-,41.75,30.04079201
2018/10/26,GOA,NORTH GOA,3.57,-,29.51,30.20668842
2018/10/25,GOA,SOUTH GOA,5.32,-,44.21,29.58455574
2018/10/25,GOA,NORTH GOA,3.73,-,30.8,29.18305331
2018/10/24,GOA,SOUTH GOA,5.63,-,46.71,30.37301663
2018/10/24,GOA,NORTH GOA,3.89,-,32.08,28.92130196
2018/10/23,GOA,SOUTH GOA,5.98,-,49.58,31.27220619
2018/10/23,GOA,NORTH GOA,4.12,-,33.94,29.59956962
2018/10/22,GOA,SOUTH GOA,6.36,-,52.63,32.58595513
2018/10/22,GOA,NORTH GOA,4.37,-,36.11,30.84648285
2018/10/21,GOA,SOUTH GOA,6.7,-,55.57,34.09897896
2018/10/21,GOA,NORTH GOA,4.62,-,38.31,32.36428814
2018/10/20,GOA,SOUTH GOA,7.02,-,58.19,35.900133
2018/10/20,GOA,NORTH GOA,4.85,-,40.34,34.12421036
2018/10/19,GOA,SOUTH GOA,7.23,-,60.18,37.96487102
2018/10/19,GOA,NORTH GOA,5.02,-,41.98,36.10242239
2018/10/18,GOA,SOUTH GOA,7.35,-,61.41,38.97177
2018/10/18,GOA,NORTH GOA,5,-,41.82,36.68694037
2018/10/17,GOA,SOUTH GOA,7.31,-,61.3,41.04251085
2018/10/17,GOA,NORTH GOA,4.85,-,40.65,37.35808755
2018/10/16,GOA,SOUTH GOA,5.91,-,49.33,38.84292508
2018/10/16,GOA,NORTH GOA,4.29,-,35.44,34.61506507
2018/10/15,GOA,SOUTH GOA,5.12,-,42.61,29.41748013
2018/10/15,GOA,NORTH GOA,4.18,-,34.29,29.47793954
2018/10/14,GOA,SOUTH GOA,5.44,-,45.29,30.28522456
2018/10/14,GOA,NORTH GOA,4.4,-,36.17,30.67195333
2018/10/13,GOA,SOUTH GOA,5.83,-,48.48,31.40571998
2018/10/13,GOA,NORTH GOA,4.65,-,38.24,32.17053798
2018/10/12,GOA,SOUTH GOA,6.14,-,51.02,32.49555886
2018/10/12,GOA,NORTH GOA,4.84,-,39.93,33.5926924
2018/10/11,GOA,SOUTH GOA,6.38,-,52.97,33.59584545
2018/10/11,GOA,NORTH GOA,5,-,41.35,35.13050264
2018/10/10,GOA,SOUTH GOA,6.67,-,55.4,35.07452912
