Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/22,JHARKHAND,PASHCHIMI SINGHBHUM,0.97,-,7.47,39.41857092
2018/06/22,JHARKHAND,RAMGARH,1.1,-,7.43,35.68464339
2018/06/22,JHARKHAND,CHATRA,0.01,-,0.09,25.43352368
2018/06/22,JHARKHAND,LOHARDAGA,3.45,-,23.15,36.05172297
2018/06/22,JHARKHAND,GODDA,0.59,-,5,29.44120163
2018/06/22,JHARKHAND,PALAMU,0,-,0,23.5724004
2018/06/22,JHARKHAND,RANCHI,1.78,-,12.7,37.16527745
2018/06/22,JHARKHAND,DEOGHAR,4.01,-,30.23,30.23768719
2018/06/22,JHARKHAND,PURBI SINGHBHUM,4.07,-,30.38,34.90957486
2018/06/22,JHARKHAND,SAHIBGANJ,1.6,-,11.88,29.99241654
2018/06/22,JHARKHAND,KODARMA,0.26,-,1.55,25.22937012
2018/06/22,JHARKHAND,LATEHAR,0.72,-,5.1,31.76529066
2018/06/22,JHARKHAND,SARAIKELA-KHARSAWAN,1.76,-,14.31,36.40773738
2018/06/22,JHARKHAND,BOKARO,6.5,-,32,37.61356593
2018/06/22,JHARKHAND,SIMDEGA,2.36,-,15.95,37.60535024
2018/06/22,JHARKHAND,PAKUR,0.38,-,3.88,38.10334444
2018/06/22,JHARKHAND,HAZARIBAGH,0.33,-,2.03,31.85073775
2018/06/22,JHARKHAND,GIRIDIH,1.52,-,10.03,30.07003563
2018/06/22,JHARKHAND,KHUNTI,0.22,-,1.6,39.32632221
2018/06/22,JHARKHAND,GUMLA,2.75,-,19.98,37.69002198
2018/06/21,JHARKHAND,JAMTARA,8.97,-,67.51,42.25984426
2018/06/21,JHARKHAND,DHANBAD,9.36,-,60.83,40.48412176
2018/06/21,JHARKHAND,DUMKA,2.6,-,21.44,36.33818935
2018/06/21,JHARKHAND,GARHWA,0.06,-,0.49,26.94273485
2018/06/21,JHARKHAND,PASHCHIMI SINGHBHUM,0.83,-,6.17,39.68625078
2018/06/21,JHARKHAND,RAMGARH,0.97,-,6.46,34.58885824
2018/06/21,JHARKHAND,CHATRA,0.01,-,0.09,24.8518356
2018/06/21,JHARKHAND,LOHARDAGA,1.07,-,7.19,28.17001568
2018/06/21,JHARKHAND,GODDA,0.64,-,5.42,31.18403648
2018/06/21,JHARKHAND,PALAMU,0,-,0,22.82014964
2018/06/21,JHARKHAND,RANCHI,0.83,-,5.9,32.22462733
2018/06/21,JHARKHAND,DEOGHAR,4.8,-,37.13,32.69427356
2018/06/21,JHARKHAND,PURBI SINGHBHUM,5.22,-,39,38.56042652
2018/06/21,JHARKHAND,SAHIBGANJ,1.72,-,12.64,31.72359228
2018/06/21,JHARKHAND,KODARMA,0.32,-,1.89,26.12884918
2018/06/21,JHARKHAND,LATEHAR,0.21,-,2.02,27.47325488
2018/06/21,JHARKHAND,SARAIKELA-KHARSAWAN,1.69,-,13.41,37.65342088
2018/06/21,JHARKHAND,BOKARO,6.86,-,33.99,39.84406241
2018/06/21,JHARKHAND,SIMDEGA,0.7,-,4.64,29.31141572
2018/06/21,JHARKHAND,PAKUR,0.4,-,4.16,40.15390178
2018/06/21,JHARKHAND,HAZARIBAGH,0.4,-,2.52,31.94607714
2018/06/21,JHARKHAND,GIRIDIH,1.78,-,12.18,31.85221901
2018/06/21,JHARKHAND,KHUNTI,0.13,-,0.87,34.49629544
2018/06/21,JHARKHAND,GUMLA,0.65,-,4.35,28.95037841
2018/06/20,JHARKHAND,JAMTARA,8.95,-,67.48,42.2949288
2018/06/20,JHARKHAND,DHANBAD,9.67,-,63.08,41.55936752
2018/06/20,JHARKHAND,DUMKA,2.73,-,22.7,37.86505215
2018/06/20,JHARKHAND,GARHWA,0.07,-,0.54,27.39653845
2018/06/20,JHARKHAND,PASHCHIMI SINGHBHUM,0.49,-,3.56,31.19226181
2018/06/20,JHARKHAND,RAMGARH,0.87,-,5.73,34.52894546
2018/06/20,JHARKHAND,CHATRA,0.02,-,0.1,25.09537466
2018/06/20,JHARKHAND,LOHARDAGA,1.01,-,6.84,26.99447142
2018/06/20,JHARKHAND,GODDA,0.68,-,5.75,33.39468849
2018/06/20,JHARKHAND,PALAMU,0,-,0,23.17669725
2018/06/20,JHARKHAND,RANCHI,0.81,-,5.67,30.60528769
2018/06/20,JHARKHAND,DEOGHAR,5.26,-,40.8,34.54383951
2018/06/20,JHARKHAND,PURBI SINGHBHUM,2.76,-,20.88,29.77549565
2018/06/20,JHARKHAND,SAHIBGANJ,1.85,-,13.54,34.13663474
2018/06/20,JHARKHAND,KODARMA,0.37,-,2.17,26.61290276
2018/06/20,JHARKHAND,LATEHAR,0.2,-,1.94,27.07294598
2018/06/20,JHARKHAND,SARAIKELA-KHARSAWAN,1.4,-,11.16,31.46569204
2018/06/20,JHARKHAND,BOKARO,7,-,34.69,40.98656977
2018/06/20,JHARKHAND,SIMDEGA,0.61,-,4.15,25.2051478
2018/06/20,JHARKHAND,PAKUR,0.36,-,3.69,43.21355095
2018/06/20,JHARKHAND,HAZARIBAGH,0.45,-,2.9,32.4026538
2018/06/20,JHARKHAND,GIRIDIH,1.9,-,13.17,32.68823984
2018/06/20,JHARKHAND,KHUNTI,0.12,-,0.85,32.10549095
2018/06/20,JHARKHAND,GUMLA,0.52,-,3.55,26.10087151
2018/06/19,JHARKHAND,JAMTARA,3.75,-,24.89,30.98088815
2018/06/19,JHARKHAND,DHANBAD,4.87,-,29.94,29.75633786
2018/06/19,JHARKHAND,DUMKA,1.94,-,16.03,36.80462769
2018/06/19,JHARKHAND,GARHWA,0.11,-,0.82,28.48525098
2018/06/19,JHARKHAND,PASHCHIMI SINGHBHUM,0.5,-,3.7,30.43160034
2018/06/19,JHARKHAND,RAMGARH,0.7,-,4.4,31.68976586
2018/06/19,JHARKHAND,CHATRA,0.02,-,0.11,24.78392592
2018/06/19,JHARKHAND,LOHARDAGA,1.01,-,6.89,26.5834381
2018/06/19,JHARKHAND,GODDA,0.75,-,6.26,35.04845071
2018/06/19,JHARKHAND,PALAMU,0,-,0,23.34932997
2018/06/19,JHARKHAND,RANCHI,0.82,-,5.72,29.63032355
2018/06/19,JHARKHAND,DEOGHAR,3.23,-,22.19,29.73456719
2018/06/19,JHARKHAND,PURBI SINGHBHUM,2.63,-,19.85,26.85554587
2018/06/19,JHARKHAND,SAHIBGANJ,1.73,-,12.84,35.06869281
