Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/26,ODISHA,RAYAGADA,0.77,-,5.29,34.71274103
2018/06/26,ODISHA,SAMBALPUR,0.85,-,6.18,33.09613054
2018/06/26,ODISHA,BAUDA,1.77,-,12.04,31.83905296
2018/06/26,ODISHA,SUBARNAPUR,0.96,-,7.72,34.04149513
2018/06/26,ODISHA,KENDUJHAR,4.22,-,30.25,40.7397717
2018/06/26,ODISHA,KALAHANDI,0.19,-,1.46,33.61473941
2018/06/26,ODISHA,JHARSUGUDA,1.9,-,15.27,32.70973396
2018/06/26,ODISHA,NUAPADA,0.12,-,1.14,31.96686836
2018/06/26,ODISHA,BALESHWAR,7.66,-,62.79,42.83830434
2018/06/26,ODISHA,BHADRAK,4.85,-,45.94,43.33581859
2018/06/26,ODISHA,BARGARH,0.44,-,3.42,33.99187618
2018/06/26,ODISHA,NABARANGAPUR,0.79,-,7.4,33.31890333
2018/06/26,ODISHA,KHORDHA,2.92,-,20.31,38.73127539
2018/06/25,ODISHA,CUTTACK,4.34,-,33.24,38.51395145
2018/06/25,ODISHA,KANDHAMAL,0.07,-,0.51,31.82240313
2018/06/25,ODISHA,ANUGUL,2.39,-,16.4,33.77439158
2018/06/25,ODISHA,MAYURBHANJ,4.23,-,28.38,41.09312714
2018/06/25,ODISHA,GANJAM,1.01,-,8.24,33.60574815
2018/06/25,ODISHA,KENDRAPARA,7.45,-,61.31,43.38812005
2018/06/25,ODISHA,KORAPUT,1.23,-,8.79,30.74724779
2018/06/25,ODISHA,PURI,4.37,-,35.27,38.80723462
2018/06/25,ODISHA,MALKANGIRI,0.31,-,2.63,32.93397994
2018/06/25,ODISHA,JAGATSINGHAPUR,1.66,-,19.22,43.81721842
2018/06/25,ODISHA,NAYAGARH,0.22,-,1.8,34.57912836
2018/06/25,ODISHA,BALANGIR,0.13,-,0.87,31.97811708
2018/06/25,ODISHA,DHENKANAL,1.8,-,12.47,40.57975036
2018/06/25,ODISHA,JAJAPUR,5.77,-,39.86,42.2859428
2018/06/25,ODISHA,GAJAPATI,0.51,-,3.82,34.48206943
2018/06/25,ODISHA,DEBAGARH,0.7,-,4.98,32.87198939
2018/06/25,ODISHA,SUNDARGARH,1.69,-,11.83,33.45958551
2018/06/25,ODISHA,RAYAGADA,0.77,-,5.28,35.05095708
2018/06/25,ODISHA,SAMBALPUR,0.84,-,6.09,32.54091274
2018/06/25,ODISHA,BAUDA,1.63,-,11.14,30.97142258
2018/06/25,ODISHA,SUBARNAPUR,0.95,-,7.7,33.56479214
